filmtv_id;actors;genre;year;nb_comedy;nb_drama
85273;Adda Senani;0;2017;0;0
85273;Guillaume Verdier;0;2017;0;2
85273;Patricia Barzyk;0;2017;0;1
85273;Pierre LÃ©on;0;2017;0;0
85273;Jamel Barbouche;0;2017;0;0
85275;Tadanobu Asano;1;2016;1;8
85275;Kanji Furutachi;1;2016;0;1
85275;Mariko Tsutsui;1;2016;1;1
85275;Taiga;1;2016;0;0
85288;Owen Wilson;0;2017;26;0
85288;Ed Helms;0;2017;11;0
85288;Glenn Close;0;2017;10;22
85288;J.K. Simmons;0;2017;12;4
85288;Katt Williams;0;2017;2;0
85288;Terry Bradshaw;0;2017;2;0
85288;Ving Rhames;0;2017;4;5
85288;Harry Shearer;0;2017;2;0
85288;Christopher Walken;0;2017;26;19
85288;June Squibb;0;2017;3;1
85288;Katie Aselton;0;2017;3;1
85290;Gael GarcÃ­a Bernal;1;2017;5;11
85290;Marine Vacth;1;2017;0;2
85290;Nahuel PÃ©rez Biscayart;1;2017;0;4
85294;Dany Boon;0;2016;10;0
85294;Laurence ArnÃ©;0;2016;2;0
85294;NoÃ©mie Schmidt;0;2016;0;0
85294;Patrick Ridremont;0;2016;0;0
85302;Dakota Johnson;1;2017;2;3
85302;Jamie Dornan;1;2017;1;1
85302;Kim Basinger;1;2017;7;13
85302;Bella Heathcote;1;2017;2;1
85302;Eric Johnson;1;2017;1;0
85302;Marcia Gay Harden;1;2017;12;17
85302;Rita Ora;1;2017;0;2
85302;Eloise Mumford;1;2017;0;1
85311;GÃ©rard Depardieu;0;2016;37;33
85311;Medi Sadoun;0;2016;1;0
85311;Chantal Lauby;0;2016;2;1
85311;Ilian Bergala;0;2016;1;0
85311;ThÃ©o Fernandez;0;2016;0;0
85311;Patrick Timsit;0;2016;2;2
85311;Barbara Cabrita;0;2016;0;0
85311;Damien Ferdel;0;2016;0;0
85311;Jean Dell;0;2016;1;0
85311;LÃ©a Lopez;0;2016;0;0
85311;SÃ©bastien Chabal;0;2016;0;0
85317;Alain Noury;1;1969;0;0
85317;Roberto Lande;1;1969;0;0
85317;Leonard Mann;1;1969;0;0
85317;Katia Moguy;1;1969;1;0
85317;Olimpia Carlisi;1;1969;0;0
85317;Antonio Centa;1;1969;1;9
85317;Colomba Ghiglia;1;1969;0;0
85317;Guido Alberti;1;1969;2;1
85317;Alessandro Haber;1;1969;0;0
85317;Piero Gerlini;1;1969;1;0
85319;Lorenza Indovina;1;1995;0;0
85319;Luigi Diberti;1;1995;3;11
85319;Anna Bonaiuto;1;1995;3;6
85319;Giusi Cataldo;1;1995;1;0
85319;Giuseppe De Rosa;1;1995;0;0
85319;Antonella Fattori;1;1995;1;0
85319;Daniele Liotti;1;1995;0;0
85319;Bruna Martelli;1;1995;0;0
85319;TotÃ² Onnis;1;1995;1;0
85319;Arturo Paglia;1;1995;0;0
85319;Tony Sperandeo;1;1995;1;5
85320;Rossella Falk;1;1971;0;1
85320;Massimo Foschi;1;1971;0;0
85320;Gastone Piperno;1;1971;0;0
85320;Arturo Dominici;1;1971;3;1
85320;Gabriella Gabrielli;1;1971;0;0
85320;Luciano Zuccolini;1;1971;0;0
85320;Gianna Giachetti;1;1971;0;0
85320;Claudio Gora;1;1971;10;5
85320;Alfredo Bianchini;1;1971;0;0
85320;Elsa Albani;1;1971;1;0
85331;Dwayne Johnson;0;2017;4;0
85331;Zac Efron;0;2017;11;6
85331;Alexandra Daddario;0;2017;2;0
85331;Ilfenesh Hadera;0;2017;0;0
85331;Kelly Rohrbach;0;2017;0;0
85331;Priyanka Chopra;0;2017;3;0
85331;Jon Bass;0;2017;0;1
85331;Hannibal Buress;0;2017;1;0
85338;Alice Pol;0;2017;3;0
85338;Dany Boon;0;2017;11;0
85338;Michel Blanc;0;2017;3;4
85338;Yvan Attal;0;2017;4;7
85338;Patrick Mille;0;2017;3;1
85338;Sabine AzÃ©ma;0;2017;11;6
85338;Anne Marivin;0;2017;2;0
85338;Alain Doutey;0;2017;2;0
85344;Annette Bening;1;2018;10;11
85344;Saoirse Ronan;1;2018;4;6
85344;Corey Stoll;1;2018;3;3
85344;Elisabeth Moss;1;2018;3;9
85344;Mare Winningham;1;2018;1;9
85344;Brian Dennehy;1;2018;5;10
85344;Glenn Fleshler;1;2018;1;1
85344;Michael Zegen;1;2018;2;0
85344;Jon Tenney;1;2018;2;2
85344;Billy Howle;1;2018;0;2
85365;Gerard Butler;1;2016;5;4
85365;Max Jenkins;1;2016;0;1
85365;Willem Dafoe;1;2016;4;27
85365;Alfred Molina;1;2016;9;10
85365;Alison Brie;1;2016;3;0
85365;Gretchen Mol;1;2016;2;8
85365;Dustin Milligan;1;2016;1;0
85365;Anupam Kher;1;2016;4;2
85365;Stephen Bogaert;1;2016;0;0
85365;Samuel Faraci;1;2016;0;0
85365;Russell Yuen;1;2016;0;0
85371;Nicholas Hoult;1;2017;3;3
85371;Logan Marshall-Green;1;2017;1;2
85371;Henry Cavill;1;2017;1;1
85371;Tommy Flanagan;1;2017;0;1
85371;Glen Powell;1;2017;1;3
85371;Neil Brown Jr.;1;2017;1;0
85371;Beau Knapp;1;2017;0;5
85371;Gonzalo Menendez;1;2017;1;0
85371;Navid Negahban;1;2017;1;0
85371;Sammy Sheik;1;2017;0;0
85373;Steven Seagal;1;2016;0;0
85373;Rob Van Dam;1;2016;0;0
85373;Tim Abell;1;2016;0;0
85373;Dale Dye;1;2016;0;0
85373;Charlene Amoia;1;2016;1;0
85373;Jason-Shane Scott;1;2016;0;0
85373;Daniel Booko;1;2016;2;0
85373;Anthony Batarse;1;2016;0;0
85373;Gerald Webb;1;2016;0;0
85373;Jeff Bosley;1;2016;0;0
85377;Bruce Willis;0;2017;17;4
85377;Jason Momoa;0;2017;0;2
85377;Famke Janssen;0;2017;4;1
85377;John Goodman;0;2017;23;11
85377;Elisabeth RÃ¶hm;0;2017;2;0
85377;Adam Goldberg;0;2017;4;1
85377;Stephanie Sigman;0;2017;1;1
85377;Wood Harris;0;2017;0;3
85377;Kal Penn;0;2017;5;1
85377;Thomas Middleditch;0;2017;4;0
85379;Shirley MacLaine;0;2017;28;11
85379;Amanda Seyfried;0;2017;8;6
85379;Thomas Sadoski;0;2017;1;3
85379;AnnJewel Lee Dixon;0;2017;0;0
85379;Philip Baker Hall;0;2017;10;6
85379;Anne Heche;0;2017;8;7
85379;Tom Everett Scott;0;2017;3;3
85379;Scott Speedman;0;2017;2;5
85379;Steven Culp;0;2017;1;2
85379;Joshua Harto;0;2017;0;1
85379;Valeri Ross;0;2017;0;0
85379;Brooke Trantor;0;2017;0;0
85405;Dhanush;1;2018;0;0
85405;BÃ©rÃ©nice Bejo;1;2018;3;6
85405;Barkhad Abdi;1;2018;0;1
85405;Abel Jafri;1;2018;0;1
85405;Erin Moriarty;1;2018;1;0
85405;GÃ©rard Jugnot;1;2018;6;1
85405;Ben Miller;1;2018;4;1
85405;Sarah-Jeanne Labrosse;1;2018;1;0
85405;Stefano Cassetti;1;2018;0;4
85405;Seema Biswas;1;2018;1;2
85405;Hearty Singh;1;2018;0;0
85429;Natalia de Molina;0;2016;1;0
85429;Ãlex GarcÃ­a;0;2016;0;1
85429;Paco LeÃ³n;0;2016;1;0
85429;Ana Katz;0;2016;1;0
85429;BelÃ©n Cuesta;0;2016;0;0
85429;Candela PeÃ±a;0;2016;2;3
85429;Luis Callejo;0;2016;2;0
85429;Luis Bermejo;0;2016;0;1
85429;Mari Paz Sayago;0;2016;0;0
85429;Alexandra JimÃ©nez;0;2016;2;0
85429;David Mora;0;2016;0;0
85430;Monica Lima;0;2016;0;0
85430;Enzo Iuppariello;0;2016;0;0
85430;Francesco Cicchella;0;2016;0;0
85430;Pasquale Palma;0;2016;0;0
85430;Gennaro Scarpato;0;2016;0;0
85430;Maria Bolignano;0;2016;0;0
85430;Sal Da Vinci;0;2016;1;1
85430;Benedetto Casillo;0;2016;1;1
85430;Mimmo Esposito;0;2016;1;0
85430;Nunzia Schiano;0;2016;8;2
85430;Salvatore Misticone;0;2016;4;0
85430;Rosaria D'Urso;0;2016;0;0
85440;Johan KylÃ©n;1;2016;0;0
85440;Christian Eriksson;1;2016;0;0
85440;Anna Bjelkerud;1;2016;0;1
85440;Niclas Fransson;1;2016;0;0
85440;Moa Malan;1;2016;0;0
85440;Martin HÃ¶gdahl;1;2016;0;0
85440;Stig Rehncrona;1;2016;0;0
85440;Stina Elinderson;1;2016;0;0
85440;Bengt Carlsson;1;2016;0;0
85440;Amin Alabadi;1;2016;0;1
85442;Stefan Denolyubov;1;2016;0;1
85442;Margita Gosheva;1;2016;0;1
85471;Lakis Lazopoulos;0;2001;0;0
85471;Antonis Kafetzopoulos;0;2001;0;0
85471;Vera Krouska;0;2001;0;0
85471;Smaragda Karydi;0;2001;0;0
85471;Maria Kavoyianni;0;2001;0;0
85471;Ketty Konstadinou;0;2001;0;0
85471;Elisavet Moutafi;0;2001;0;0
85471;Yannis Bostantzoglou;0;2001;0;0
85471;Dimitris Tzoumakis;0;2001;0;0
85471;Evdokia Statiri;0;2001;0;0
85478;Sahahab Hosseini;1;2016;0;0
85478;Taraneh Alidoosti;1;2016;0;3
85480;Catherine Frot;0;2017;9;1
85480;Catherine Deneuve;0;2017;16;31
85480;Olivier Gourmet;0;2017;3;18
85480;Quentin Dolmaire;0;2017;0;1
85480;MylÃ¨ne Demongeot;0;2017;8;7
85480;Pauline Etienne;0;2017;1;2
85480;Audrey Dana;0;2017;3;1
85490;MÃ©lanie Bernier;1;2016;4;0
85490;Bastien Bouillon;1;2016;0;2
85490;Swann Arlaud;1;2016;1;3
85490;Antonin Fresson;1;2016;0;0
85490;ChloÃ© Astor;1;2016;0;0
85490;Thierry Gibault;1;2016;0;0
85490;Jean-Charles Clichet;1;2016;0;0
85503;Lily Rabe;1;2016;1;1
85503;TimothÃ©e Chalamet;1;2016;1;0
85503;Rob Huebel;1;2016;6;1
85503;Lili Reinhart;1;2016;1;0
85503;Tracey Wigfield;1;2016;0;0
85503;Kristin Slaysman;1;2016;0;2
85503;Pamela Drake Wilson;1;2016;0;0
85503;Phillip Garcia;1;2016;0;0
85503;Anthony Quintal;1;2016;0;0
85503;Feodor Chin;1;2016;0;0
85519;Margaret Mann;1;1928;0;0
85519;James Hall;1;1928;0;0
85519;Charles Morton;1;1928;0;0
85519;Ralph Bushman;1;1928;0;0
85519;George Meeker;1;1928;0;0
85519;June Collyer;1;1928;0;0
85519;Earle Foxe;1;1928;0;0
85519;Albert Gran;1;1928;0;0
85519;Frank Reicher;1;1928;0;0
85519;Archduke Leopold of Austria;1;1928;0;0
85557;Charlie Day;0;2017;5;0
85557;Ice Cube;0;2017;6;3
85557;Christina Hendricks;0;2017;3;4
85557;JoAnna Garcia Swisher;0;2017;1;0
85557;Jillian Bell;0;2017;1;0
85557;Tracy Morgan;0;2017;5;0
85557;Dean Norris;0;2017;1;1
85557;Dennis Haysbert;0;2017;8;3
85557;Kumail Nanjiani;0;2017;0;1
85557;Kym Whitley;0;2017;2;0
85557;Alexa Ninenson;0;2017;0;0
85557;Charlie Carver;0;2017;0;0
85557;Max Carver;0;2017;0;1
85557;Jose Diaz;0;2017;0;0
85557;Tim Johnson Jr.;0;2017;0;0
85557;Bill Kottcamp;0;2017;0;0
85557;Austin Zajur;0;2017;0;0
85557;Michael Beasley;0;2017;0;0
85557;Robert Pralgo;0;2017;0;1
85560;Akiko Chihaya;1;1928;0;0
85560;Junosuke BandÃ´;1;1928;0;0
85560;Yukiko Ogawa;1;1928;0;0
85560;Ippei SÃ´ma;1;1928;0;0
85560;Yoshie Nakagawa;1;1928;0;1
85560;Misao Seki;1;1928;0;1
85560;Teruko SanjÃ´;1;1928;0;0
85560;Keinosuke Sawada;1;1928;0;0
85564;Joanna Lumley;0;2016;3;1
85564;Jennifer Saunders;0;2016;0;0
85564;Julia Sawalha;0;2016;1;0
85564;Jane Horrocks;0;2016;3;0
85564;Chris Colfer;0;2016;0;0
85564;Kate Moss;0;2016;0;0
85564;Lulu;0;2016;0;0
85564;Emma Bunton;0;2016;0;0
85564;Robert Webb;0;2016;0;0
85564;Barry Humphries;0;2016;1;0
85564;Indeyarna Donaldson-Holness;0;2016;0;0
85564;Celia Imrie;0;2016;7;2
85564;June Whitfield;0;2016;0;0
85564;Wanda Ventham;0;2016;0;0
85564;Lily Cole;0;2016;1;1
85564;Joan Collins;0;2016;6;7
85564;Jean Paul Gaultier;0;2016;0;0
85564;Alesha Dixon;0;2016;0;0
85564;Stella McCartney;0;2016;0;0
85564;Gwendoline Christie;0;2016;0;0
85608;Lucien Jean-Baptiste;0;2016;2;0
85608;AÃ¯ssa MaÃ¯ga;0;2016;1;2
85608;Vincent Elbaz;0;2016;1;1
85608;Naidra Ayadi;0;2016;0;1
85608;Michel Jonasz;0;2016;1;1
85608;Zabou Breitman;0;2016;0;2
85610;Jean Reno;0;2017;16;8
85610;Reem Kherici;0;2017;1;0
85610;Camille Chamoux;0;2017;0;0
85610;Famke Janssen;0;2017;4;1
85610;Pascal Demolon;0;2017;1;1
85610;Bruno Sanches;0;2017;0;0
85612;Pio MarmaÃ¯;0;2017;4;1
85612;Ana Girardot;0;2017;1;1
85612;FranÃ§ois Civil;0;2017;1;2
85612;Jean-Marc Roulot;0;2017;1;2
85612;Maria Valverde;0;2017;1;3
85612;YamÃ©e Couture;0;2017;0;0
85612;Karidja TourÃ©;0;2017;0;1
85612;Florence Pernel;0;2017;1;0
85612;Jean-Marie Winling;0;2017;1;0
85612;Eric Caravaca;0;2017;1;7
85614;Sebastian Koch;1;2016;0;2
85614;Ivo Pietzcker;1;2016;0;0
85614;David Bennent;1;2016;0;1
85614;Fritzi Haberlandt;1;2016;0;0
85614;Franziska Singer;1;2016;0;0
85614;Juls Serger;1;2016;0;0
85614;Jule Hermann;1;2016;0;0
85614;Henriette Confurius;1;2016;0;0
85618;Marion Cotillard;1;2016;5;8
85618;Louis Garrel;1;2016;2;11
85618;Alex BrendemÃ¼hl;1;2016;1;3
85618;Gwendoline Fiquet;1;2016;0;0
85626;Lando Buzzanca;0;1973;35;3
85626;Bulle Ogier;0;1973;0;1
85626;Vittorio Caprioli;0;1973;15;6
85626;Antonia Santilli;0;1973;1;2
85626;Gabriella Giorgelli;0;1973;7;3
85626;Yves Beneyton;0;1973;0;3
85626;Mario Pisu;0;1973;8;5
85626;Jessica Dublin;0;1973;0;0
85626;Paolo Bonacelli;0;1973;0;1
85626;Dimitri Corchialis;0;1973;0;0
85642;Paolo Briguglia;1;2016;6;11
85642;Gioia Spaziani;1;2016;0;4
85642;Aglaia Mora;1;2016;0;0
85642;Laura Giordano;1;2016;0;0
85642;Egidio Termine;1;2016;0;0
85642;Consuelo Lupo;1;2016;2;0
85642;Giorgio Musumeci;1;2016;0;1
85642;Gianmaria Termine;1;2016;0;0
85652;Demetri Martin;0;2016;3;0
85652;Gillian Jacobs;0;2016;3;1
85652;Kevin Kline;0;2016;17;9
85652;Briga Heelan;0;2016;0;0
85652;Mary Steenburgen;0;2016;18;9
85652;Ginger Gonzaga;0;2016;1;0
85652;Christine Woods;0;2016;1;0
85652;Reid Scott;0;2016;3;0
85652;Annie Heise;0;2016;0;0
85652;Rory Scovel;0;2016;0;0
85659;Dree Hemingway;1;2016;1;2
85659;Lakeith Stanfield;1;2016;1;1
85659;Leonard Earl Howze;1;2016;0;1
85659;Sam Dillon;1;2016;0;2
85659;Robert Wisdom;1;2016;2;0
85673;Magaye Niang;1;1973;0;0
85673;Mareme Niang;1;1973;0;0
85673;Aminata Fall;1;1973;0;0
85673;Ousseynou Diop;1;1973;0;0
85673;Josephine Baker;1;1973;1;0
85673;Christoph Colomb;1;1973;0;1
85673;Ndou Labia;1;1973;0;0
85673;Mustapha Ture;1;1973;0;1
85708;Pierre Rochefort;0;2016;0;0
85708;Vimala Pons;0;2016;1;2
85708;Eric Cantona;0;2016;1;1
85708;Damien Chapelle;0;2016;0;1
85708;AndrÃ© Wilms;0;2016;2;4
85708;Emmanuelle Riva;0;2016;1;6
85708;Wim Willaert;0;2016;0;1
85708;Didier Sandre;0;2016;3;0
85708;Kt Gorique;0;2016;0;0
85708;Philippe Petit;0;2016;0;0
85718;Olivia Thirlby;0;2016;6;3
85718;Ben Feldman;0;2016;1;0
85718;Analeigh Tipton;0;2016;2;1
85718;Adam Goldberg;0;2016;3;0
85718;Betsy Brandt;0;2016;1;0
85718;Lesley Ann Warren;0;2016;5;2
85718;John Ross Bowie;0;2016;0;0
85718;Raychel Diane Weiner;0;2016;0;0
85718;Peter Bogdanovich;0;2016;2;2
85718;Cherilyn Wilson;0;2016;0;0
85729;Dragos Bucur;1;2016;1;2
85729;Gheorghe Visu;1;2016;0;1
85729;Vlad Ivanov;1;2016;1;5
85729;Costel Cascaval;1;2016;0;1
85729;Constantin Cojocaru;1;2016;0;0
85729;Raluca Aprodu;1;2016;0;0
85729;Catalin Paraschiv;1;2016;0;0
85729;Emilian Oprea;1;2016;0;0
85729;Valeri Yordanov;1;2016;0;0
85729;Ela Ionescu;1;2016;0;0
85789;Elio Germano;1;2017;12;17
85789;Micaela Ramazzotti;1;2017;14;4
85789;Giovanna Mezzogiorno;1;2017;9;18
85789;Greta Scacchi;1;2017;2;17
85789;Renato Carpentieri;1;2017;3;15
85789;Arturo Muselli;1;2017;0;0
85789;Giuseppe Zeno;1;2017;0;1
85789;Maria Nazionale;1;2017;0;2
85809;Ty Hickson;1;2016;0;0
85809;Amari Cheatom;1;2016;0;0
85809;Fiji;1;2016;0;0
85870;Jessica Chastain;1;2016;0;10
85870;Alison Pill;1;2016;9;2
85870;Jake Lacy;1;2016;2;1
85870;Mark Strong;1;2016;4;6
85870;Gugu Mbatha-Raw;1;2016;0;3
85870;Michael Stuhlbarg;1;2016;1;1
85870;John Lithgow;1;2016;9;6
85870;Sam Waterston;1;2016;2;6
85870;Douglas Smith;1;2016;1;0
85870;Ennis Esmer;1;2016;2;0
85872;Jessica Biel;1;2016;9;4
85872;Jason Sudeikis;1;2016;14;0
85872;Maisie Williams;1;2016;0;1
85872;Mary Steenburgen;1;2016;18;9
85872;Orlando Jones;1;2016;2;1
85872;Paul Reiser;1;2016;9;1
85872;Bryan Batt;1;2016;1;1
85872;Joshua Mikel;1;2016;0;0
85872;Cailey Fleming;1;2016;0;0
85872;Jayson Warner Smith;1;2016;0;0
85888;Emmanuelle Seigner;1;2016;2;5
85888;Tahar Rahim;1;2016;2;6
85888;Alice Taglioni;1;2016;4;1
85888;Anne Dorval;1;2016;0;2
85888;Dominique Blanc;1;2016;3;2
85888;Bouli Lanners;1;2016;4;4
85888;Finnegan Oldfield;1;2016;0;3
85888;Monia Chokri;1;2016;0;4
85888;Alice de Lencquesaing;1;2016;0;3
85888;Karim Leklou;1;2016;0;1
85888;Gabin Verdet;1;2016;0;0
85889;Reda Kateb;1;2016;1;5
85889;Slimane Dazi;1;2016;1;3
85889;Elisa Bachir Bey;1;2016;0;0
85889;Yassine Azzouz;1;2016;0;1
85942;Taylor John Smith;1;2016;0;0
85942;Michael Shannon;1;2016;1;10
85942;Carla Gugino;1;2016;9;2
85942;Chris Bauer;1;2016;1;0
85942;Lynn Marocola;1;2016;0;0
85942;Luis Da Silva Jr.;1;2016;1;0
85942;Cindy Cheung;1;2016;2;0
85942;Nicole Bonifacio;1;2016;0;0
85942;Marko Caka;1;2016;0;0
85942;Danny Hoch;1;2016;1;0
85944;Frank Langella;0;2016;7;11
85944;Billy Crudup;0;2016;7;12
85944;Christina Applegate;0;2016;11;2
85944;Mary Kay Place;0;2016;9;4
85944;Josh Lucas;0;2016;4;8
85944;Nicola Peltz;0;2016;0;0
85944;Rebecca Blumhagen;0;2016;0;0
85944;Carla Quevedo;0;2016;0;1
85944;Alex Shaffer;0;2016;1;1
85944;Will Janowitz;0;2016;0;0
85953;Jennifer Aniston;1;2017;23;2
85953;Jack Huston;1;2017;3;3
85953;Alden Ehrenreich;1;2017;2;3
85953;Toni Collette;1;2017;19;10
85953;Tye Sheridan;1;2017;1;7
85953;Jason Patric;1;2017;0;7
85953;Olivia Crocicchia;1;2017;2;1
85953;Carrie Wampler;1;2017;0;0
85953;Robert Pralgo;1;2017;0;1
85953;Nikolai Kinski;1;2017;0;0
85957;Nicky Whelan;1;2016;2;1
85957;Adam Goldberg;1;2016;3;0
85957;Fran Kranz;1;2016;4;0
85957;Pat Healy;1;2016;1;3
85957;Harry Hamlin;1;2016;2;2
85978;Laura Dern;1;2018;10;11
85978;Elizabeth Debicki;1;2018;0;1
85978;Ellen Burstyn;1;2018;8;21
85978;Jason Ritter;1;2018;3;2
85978;Isabelle NÃ©lisse;1;2018;0;1
85978;Common;1;2018;2;1
85978;Frances Conroy;1;2018;6;3
85978;Matthew Rauch;1;2018;0;0
85982;Lauren Graham;0;2016;6;1
85982;Griffin Gluck;0;2016;0;0
85982;Isabela Moner;0;2016;0;0
85982;Adam Pally;0;2016;0;0
85982;Rob Riggle;0;2016;6;1
85982;Thomas Barbusca;0;2016;0;0
85982;Efren Ramirez;0;2016;1;0
85982;Retta;0;2016;0;0
85982;Andrew Daly;0;2016;1;1
85982;Jacob Hopkins;0;2016;0;0
85982;Alexa Nisenson;0;2016;0;0
85984;Javier GutiÃ©rrez;0;2016;3;1
85984;Anna Castillo;0;2016;0;0
85984;Juanma Lara;0;2016;0;1
85984;Nikolai Will;0;2016;0;0
85984;Pep AmbrÃ²s;0;2016;0;0
85984;Manuel Cucala;0;2016;0;0
85984;Paula Usero;0;2016;0;0
85984;Carme Pla;0;2016;0;0
85984;Miguel Angel Aladren;0;2016;0;0
85984;Ana Ulloa;0;2016;0;0
85984;InÃ©s Ruiz;0;2016;0;0
86000;Karel Smyczek;1;1960;0;0
86000;Katerina IrmanovovÃ¡;1;1960;0;0
86000;Vjaceslav Irmanov;1;1960;0;0
86000;Anna PitasovÃ¡;1;1960;0;0
86000;Hans-Peter Reinicke;1;1960;0;0
86000;Gustav PÃ¼ttjer;1;1960;0;0
86002;Vincenzo Crea;0;2016;0;0
86002;Ludovico Succio;0;2016;0;0
86002;Fabrizio Rongione;0;2016;0;9
86002;Yuliia Sobol;0;2016;0;0
86002;Luigi Bignone;0;2016;0;0
86002;Pietro Monfreda;0;2016;0;0
86002;Michael Bernhard Plattner;0;2016;0;0
86002;Dario Cantarelli;0;2016;0;5
86004;Will Smith;1;2016;4;4
86004;Kate Winslet;1;2016;7;14
86004;Edward Norton;1;2016;6;8
86004;Michael PeÃ±a;1;2016;3;6
86004;Helen Mirren;1;2016;9;15
86004;Keira Knightley;1;2016;3;11
86004;Jacob Latimore;1;2016;0;0
86004;Naomie Harris;1;2016;1;3
86054;SÃ©verin-Mars;1;1923;0;1
86054;Ivy Close;1;1923;0;0
86054;Gabriel de Gravone;1;1923;0;0
86054;Pierre Magnier;1;1923;0;0
86054;Max Maxudian;1;1923;0;0
86054;Georges TÃ©rof;1;1923;0;0
86054;Gil Clary;1;1923;0;0
86108;Adam Sandler;0;2016;28;1
86108;David Spade;0;2016;9;0
86108;Paula Patton;0;2016;5;2
86108;Nick Swardson;0;2016;7;0
86108;Luis GuzmÃ¡n;0;2016;6;4
86108;Jared Sandler;0;2016;1;0
86108;Renee Taylor;0;2016;2;1
86108;Torsten Voges;0;2016;0;0
86108;Vanessa Cater;0;2016;0;0
86108;Timothy Douglas Perez;0;2016;0;0
86289;Richard Gere;1;2017;5;24
86289;Steve Coogan;1;2017;10;3
86289;Laura Linney;1;2017;10;14
86289;Rebecca Hall;1;2017;5;5
86289;Charlie Plummer;1;2017;0;0
86289;Seamus Davey-Fitzpatrick;1;2017;0;2
86289;ChloÃ« Sevigny;1;2017;6;13
86289;Adepero Oduye;1;2017;0;2
86289;Michael Chernus;1;2017;3;3
86289;Robert McKay;1;2017;0;0
86297;BelÃ©n Rueda;0;2016;0;2
86297;Eduard FernÃ¡ndez;0;2016;4;6
86297;MarÃ­a Pujalte;0;2016;1;0
86297;Diego Peretti;0;2016;2;1
86297;Patricia Montero;0;2016;0;0
86297;Fele Martinez;0;2016;1;2
86435;Rachel Weisz;1;2017;4;12
86435;Sam Claflin;1;2017;1;4
86435;Holliday Grainger;1;2017;0;4
86435;Iain Glen;1;2017;1;5
86435;Pierfrancesco Favino;1;2017;12;14
86435;Simon Russell Beale;1;2017;0;1
86435;Vicki Pepperdine;1;2017;0;0
86465;Katrina Bowden;1;2016;3;0
86465;Damon Dayoub;1;2016;0;0
86465;Brandon Jones;1;2016;0;0
86465;Jason Hayden;1;2016;0;0
86465;Justine Wachsberger;1;2016;0;0
86465;Andrea Ellsworth;1;2016;0;0
86465;David H. Stevens;1;2016;0;0
86465;Sila Agavale;1;2016;0;0
86465;Demetrius Daniels;1;2016;0;0
86478;Mila Kunis;0;2016;5;4
86478;Kristen Bell;0;2016;8;2
86478;Kathryn Hahn;0;2016;12;1
86478;Christina Applegate;0;2016;11;2
86478;Annie Mumolo;0;2016;1;0
86478;Jada Pinkett Smith;0;2016;6;2
86478;Emjay Anthony;0;2016;2;0
86478;Kesha;0;2016;0;0
86478;Ann Mahoney;0;2016;0;0
86478;Oona Laurence;0;2016;1;2
86479;Giorgio Colangeli;1;2015;12;18
86479;Stefano Muroni;1;2015;0;0
86479;Walter Cordopatri;1;2015;0;0
86479;Valeria Romanelli;1;2015;0;0
86479;Silvana Spina;1;2015;0;0
86479;Rosario Petix;1;2015;0;0
86479;Ivan Alovisio;1;2015;0;0
86479;Piero Cardano;1;2015;1;2
86484;Nelly Karim;1;2016;0;0
86484;Hany Adel;1;2016;0;0
86484;Tarek Abdel Aziz;1;2016;0;0
86484;Ahmed Malek;1;2016;0;0
86486;Nathalie Baye;1;2016;10;10
86486;Emmanuelle Devos;1;2016;3;10
86486;Manuela Biedermann;1;2016;0;0
86486;David Clavel;1;2016;0;0
86492;Colin Firth;1;2018;18;12
86492;Rachel Weisz;1;2018;4;14
86492;David Thewlis;1;2018;5;12
86492;Ken Scott;1;2018;0;0
86492;Jonathan Bailey;1;2018;1;0
86492;Sebastian Armesto;1;2018;0;1
86492;Adrian Schiller;1;2018;0;3
86492;Genevieve Gaunt;1;2018;0;1
86492;Tim Downie;1;2018;1;0
86492;Simon Chandler;1;2018;0;1
86492;Kit Connor;1;2018;0;1
86494;Peter Simonischek;0;2016;0;0
86494;Sandra HÃ¼ller;0;2016;0;2
86494;Lucy Russell;0;2016;0;1
86494;Trystan PÃ¼tter;0;2016;0;0
86494;John Keogh;0;2016;0;1
86494;Hadewych Minis;0;2016;0;1
86494;Vlad Ivanov;0;2016;1;5
86494;Ingrid Bisu;0;2016;0;0
86496;Jarkko Lahti;1;2016;0;0
86496;Oona Airola;1;2016;0;0
86496;Eero Milonoff;1;2016;0;0
86497;Baldur Einarsson;1;2016;0;0
86497;BlÃ¦r Hinriksson;1;2016;0;0
86497;DiljÃ¡ ValsdÃ³ttir;1;2016;0;1
86497;NÃ­na DÃ¶gg FilippusdÃ³ttir;1;2016;0;0
86497;SÃ¸ren Malling;1;2016;1;1
86497;Gunnar JÃ³nsson;1;2016;0;2
86497;Sveinn Ãlafur Gunnarsson;1;2016;1;2
86497;Nanna KristÃ­n MagnÃºsdÃ³ttir;1;2016;0;1
86497;JÃ³nÃ­na ÃÃ³rdÃ­s KarlsdÃ³ttir;1;2016;0;0
86497;RÃ¡n RagnarsdÃ³ttir;1;2016;0;0
86497;Katla NjÃ¡lsdÃ³ttir;1;2016;0;0
86506;Taraji P. Henson;1;2016;8;2
86506;Octavia Spencer;1;2016;3;6
86506;Janelle MonÃ¡e;1;2016;0;0
86506;Kevin Costner;1;2016;7;13
86506;Kirsten Dunst;1;2016;14;11
86506;Jim Parsons;1;2016;2;1
86506;Mahershala Ali;1;2016;0;2
