filmtv_id;directors;genre;year;nb_comedy_real;nb_drama_real
6009;Steven Hilliard Stern;1;1985;1;0
6013;Tom Ropelewski;0;1990;0;0
6014;Sergio Corbucci;0;1987;25;2
6025;Luchino Visconti;1;1960;1;4
6029;John G. Avildsen;1;1976;2;1
6030;Sylvester Stallone;1;1979;1;0
6031;Sylvester Stallone;1;1982;1;1
6032;Sylvester Stallone;1;1985;1;3
6033;John G. Avildsen;1;1990;4;5
6034;Roberto Rossellini;0;1963;3;14
6034;Jean-Luc Godard;0;1963;2;2
6034;Pier Paolo Pasolini;0;1963;0;2
6034;Ugo Gregoretti;0;1963;0;0
6040;Roberto Rossellini;1;1945;0;0
6042;Luigi Zampa;1;1954;6;3
6043;Joseph Losey;1;1975;1;15
6045;Mario Monicelli;0;1974;27;3
6048;Franco Zeffirelli;1;1968;1;0
6049;John Duigan;1;1989;0;0
6052;Edouard Molinaro;0;1973;6;0
6053;GÃ©rard PirÃ¨s;0;1971;0;0
6054;Lloyd French;0;1933;0;0
6055;Allan Dwan;1;1938;1;0
6060;Daniel Mann;1;1956;0;2
6061;Percy Adlon;0;1989;2;0
6062;Helmut KÃ¤utner;1;1962;0;3
6064;Damiano Damiani;1;1960;0;0
6066;Lupu Pick;1;1921;0;0
6067;Mario Camerini;1;1929;0;0
6069;Rainer Werner Fassbinder;1;1976;1;13
6070;Fred Schepisi;0;1987;0;1
6071;Jim Abrahams;0;1991;4;0
6073;Raoul Walsh;1;1939;3;0
6075;Jack Arnold;0;1959;0;1
6079;Blake Edwards;0;1981;15;2
6080;Richard Donner;0;1988;4;1
6082;Jean Girault;0;1970;4;0
6085;Roger Pigaut;0;1972;0;0
6086;Luca Verdone;0;1986;0;0
6090;Sergio Martino;0;1979;4;1
6090;Pasquale Festa Campanile;0;1979;16;3
6090;Castellano & Pipolo;0;1979;2;0
6094;Billy Wilder;0;1954;4;4
6095;Rob Reiner;0;1985;1;0
6096;Carlo Verdone;0;1980;0;0
6098;David Greene;1;1989;0;6
6099;Duccio Tessari;0;1976;1;1
6101;John Huston;1;1979;1;11
6103;Vittorio Metz;0;1952;3;0
6103;Marcello Marchesi;0;1952;3;0
6105;Castellano & Pipolo;0;1992;18;0
6106;Mira Nair;1;1988;0;0
6109;Richard Donner;0;1968;0;1
6110;Carmelo Bene;1;1972;0;2
6111;Edward Sedgwick;0;1931;1;0
6112;Elia Kazan;1;1953;0;6
6118;John G. Avildsen;0;1973;1;1
6119;Francesco Rosi;1;1962;1;1
6120;John Korty;1;1990;1;1
6122;Romolo Guerrieri;1;1975;2;0
6127;Stephen Frears;1;1987;0;2
6131;Amleto Palermi;0;1940;3;1
6144;Roddy McDowall;1;1971;0;0
6145;Carlo Vanzina;0;1983;6;0
6146;Bruno Cortini;0;1983;0;0
6150;Alan Parker;0;1980;1;1
6153;Mariano Laurenti;0;1970;1;0
6154;Renato Pozzetto;0;1978;0;0
6155;Piero Ballerini;0;1940;0;0
6157;Marco Bellocchio;1;1972;0;2
6164;Marino Girolami;0;1961;6;0
6166;George Cukor;0;1940;4;6
6167;Delmer Daves;1;1959;0;6
6170;Monica Vitti;1;1989;0;0
6171;Dino Verde;0;1963;0;0
6174;Antonio Pietrangeli;0;1956;1;1
6175;Carl Reiner;0;1990;9;0
6176;George Bowers;0;1985;0;0
6179;Ron Underwood;0;1991;0;0
6183;Dino Falconi;0;1940;0;0
6186;Michael Powell;1;1948;2;4
6186;Emeric Pressburger;1;1948;2;2
6188;Franco Indovina;0;1968;1;0
6189;Federico Fellini;0;1952;1;0
6195;Dino Risi;0;1985;40;6
6196;Paul Bartel;0;1990;0;0
6199;Michele Lupo;0;1979;5;0
6200;Vincent Sherman;0;1961;0;7
6201;Michael Lehmann;1;1988;0;0
6202;Pier Francesco Pingitore;0;1978;0;0
6203;Jaromil Jires;1;1968;0;0
6206;Claude Pinoteau;0;1974;0;0
6207;Victor Fleming;1;1932;0;0
6208;Nikita Mikhalkov;1;1976;0;0
6211;Mitchell Leisen;1;1944;4;0
6214;Ken Hughes;1;1964;0;1
6215;Anthony Mann;1;1948;0;0
6220;Luigi Magni;0;1971;2;0
6229;Anthony Harvey;1;1976;0;1
6231;Serge Leroy;1;1978;0;0
6239;Ernst Lubitsch;0;1940;21;5
6242;Nanni Loy;1;1989;13;1
6244;Neri Parenti;0;1986;8;0
6246;Rod Holcomb;0;1985;0;0
6249;Rafal Zielinski;0;1983;0;0
6250;Hugh Wilson;0;1984;0;0
6251;Jerry Paris;0;1985;4;0
6252;Jerry Paris;0;1986;5;0
6253;Jim Drake;0;1987;0;0
6254;Alan Myerson;0;1988;1;0
6255;Peter Bonerz;0;1989;0;0
6258;Neal Israel;0;1985;1;0
6259;Massimo Troisi;0;1982;1;0
6260;Oz Scott;0;1987;0;0
6261;Robert Aldrich;0;1979;0;12
6262;Alberto Sordi;0;1967;1;0
6263;Mino Guerrini;0;1971;3;0
6264;Mel Stuart;0;1969;0;0
6267;Elvio Porta;0;1988;0;0
6268;Jack Conway;0;1941;3;2
6269;Edmund Goulding;0;1949;1;6
6272;John Gray;1;1989;0;0
6273;Esodo Pratelli;0;1941;0;0
6274;Ettore Scola;0;1964;0;0
6278;Sergio Martino;0;1984;12;1
6280;Michael Curtiz;1;1941;0;4
6282;Lawrence Schiller;1;1982;0;0
6284;Jacques Becker;1;1949;0;1
6285;Tiziano Longo;0;1974;0;0
6286;Giorgio Bianchi;0;1964;20;3
6288;Joan Micklin Silver;0;1989;1;0
6289;Jerry Schatzberg;1;1979;2;1
6293;Castellano & Pipolo;0;1983;10;0
6295;Dino Risi;0;1955;1;0
6299;Walter Lang;0;1957;8;0
6301;Vincent Sherman;1;1959;0;5
6303;Alessandro Capone;0;1991;0;0
6303;StÃ©phane Clavier;0;1991;0;0
6303;Mathias Ledoux;0;1991;0;0
6303;Thierry Lhermitte;0;1991;0;0
6303;HervÃ© Palud;0;1991;0;0
6304;Giuseppe Bertolucci;1;1985;1;2
6306;Francesco Maselli;1;1990;3;7
6310;John Brahm;1;1946;0;0
6312;Herbert Ross;0;1987;10;1
6322;David Swift;0;1960;0;0
6323;Stanley Kramer;0;1969;2;6
6331;Carlo Ludovico Bragaglia;0;1950;13;1
6333;Alexander Korda;1;1933;0;0
6341;George Cukor;1;1957;12;11
6342;Laszlo Benedek;1;1953;0;0
6344;Richard Brooks;1;1955;0;3
6350;Amy Heckerling;0;1989;3;0
6352;David Miller;1;1961;2;1
6355;Harold S. Bucquet;0;1945;0;0
6360;Vittorio Gassman;0;1972;0;1
6367;Alberto Lattuada;1;1948;0;3
6375;John Boorman;1;1967;0;0
6378;Riccardo Pazzaglia;0;1986;2;0
6379;Michael Anderson;0;1986;0;4
6380;Guido Brignone;1;1948;3;5
6383;Gianfranco Mingozzi;1;1967;0;0
6384;Piero Schivazappa;0;1975;0;0
6386;Paul Schneider;0;1990;1;0
6389;Pino Mercanti;1;1952;0;0
6392;Peter Godfrey;0;1945;0;0
6393;Carol Reed;0;1970;0;6
6394;Pier Giorgio Ferretti;0;1973;0;0
6397;Roger Corman;1;1967;2;2
6403;Steven Soderbergh;0;1989;0;0
6405;Dino Risi;0;1973;30;1
6408;Robert Wise;1;1954;0;3
6412;Paolo Bianchini;1;1965;0;0
6418;Gianni Puccini;1;1968;11;0
6421;Jerry Lewis;0;1965;5;0
6424;Bernardo Rossi;0;1966;0;0
6425;Vittorio Metz;0;1951;0;0
6425;Marcello Marchesi;0;1951;0;0
6428;Buster Keaton;0;1925;4;0
6433;Fred Zinnemann;1;1944;0;0
6438;Daniele Luchetti;0;1990;0;0
6439;Bertrand Tavernier;0;1980;0;0
6440;Compton Bennett;1;1945;0;0
6442;Francesco Rosi;1;1958;0;0
6458;Sidney Lumet;1;1961;0;2
6461;Bruce Robinson;0;1986;0;0
6463;Jim Goddard;0;1986;0;0
6464;Josef Von Sternberg;1;1932;0;5
6469;Susan Seidelman;0;1989;2;0
6479;George Sidney;0;1951;1;0
6483;Robert DhÃ©ry;0;1968;0;0
6485;Alfredo Guarini;0;1953;0;1
6485;Gianni Franciolini;0;1953;4;4
6485;Roberto Rossellini;0;1953;0;8
6485;Luchino Visconti;0;1953;0;3
6485;Luigi Zampa;0;1953;4;3
6486;Siro Marcellini;0;1953;0;0
6487;Mario MattÃ²li;0;1953;29;7
6489;Camillo Mastrocinque;0;1955;6;1
6492;Michael Cimino;1;1987;0;1
6493;Alex Cox;1;1986;0;0
6494;Mary Lambert;1;1987;0;0
6499;Mario Camerini;0;1937;3;3
6502;Ulu Grosbard;1;1969;0;0
6504;Howard Hawks;0;1940;2;8
6508;Mitchell Leisen;0;1939;2;0
6509;Max OphÃ¼ls;1;1934;0;1
6511;J. Lee Thompson;0;1963;1;2
6513;Vittorio Sindoni;1;1973;1;1
6514;Nunzio Malasomma;0;1943;1;2
6515;Morton Da Costa;0;1958;0;0
6518;Tay Garnett;1;1944;1;1
6521;Michelangelo Antonioni;1;1953;0;1
6524;Alfred Hitchcock;0;1941;2;9
6526;Registi vari;0;1976;3;2
6531;Mario MattÃ²li;0;1960;44;8
6533;Gianni Franciolini;0;1955;7;5
6534;Mario MattÃ²li;0;1949;16;7
6541;Carlo Campogalliani;0;1943;0;2
6543;Mike Nichols;1;1983;3;2
6546;Brian Desmond Hurst;1;1955;0;0
6548;Claude Sautet;0;1971;0;1
6550;Luciano Salce;0;1972;16;0
6552;James Bridges;1;1979;0;2
6554;Sergio Corbucci;0;1983;21;2
6556;Robert Boris;0;1987;1;0
6559;Richard Benjamin;0;1990;5;0
6562;Ugo Tognazzi;0;1968;1;0
6563;Garson Kanin;0;1939;0;0
6568;Sergio Corbucci;0;1962;3;1
6569;Gennaro Righelli;0;1936;0;1
6576;Ralph Thomas;0;1979;5;3
6577;Roy Boulting;0;1973;2;0
6581;Akira Kurosawa;1;1990;0;12
6586;Neri Parenti;0;1982;3;0
6587;Indro Montanelli;1;1961;0;0
6587;Enrico Gras;1;1961;0;0
6587;Mario Craveri;1;1961;0;0
6593;Mario Soldati;0;1952;6;6
6594;Francis Ford Coppola;0;1982;1;3
6596;Nando Cicero;0;1977;7;0
6597;Nando Cicero;0;1978;8;0
6598;Valerio Zurlini;1;1966;1;2
6599;Marco Risi;1;1987;3;0
6602;Howard Zieff;0;1980;3;0
6603;Ralph Nelson;1;1963;0;1
6604;Ted Kotcheff;1;1974;0;1
6606;James Signorelli;0;1983;0;0
6607;Taylor Hackford;1;1985;0;2
6608;Paolo Taviani;1;1990;1;9
6608;Vittorio Taviani;1;1990;1;9
6609;Tonino Cervi;1;1984;3;2
6611;Ralph Thomas;1;1964;3;2
6612;Waris Hussein;1;1989;1;0
6618;Amanzio Todini;0;1985;0;0
6621;George Sidney;1;1957;2;0
6624;Basil Dearden;0;1968;3;2
6625;James Ivory;1;1969;0;0
6628;Mariano Laurenti;0;1982;27;0
6631;Sidney Lumet;0;1989;1;16
6632;Dino Risi;0;1980;35;5
6634;Yasujiro Ozu;0;1932;4;2
6643;Ferdinando M. Poggioli;1;1943;1;0
6644;Margarethe Von Trotta;1;1979;0;1
6650;John Flynn;1;1989;0;2
6656;Paolo Taviani;1;1969;1;2
6656;Vittorio Taviani;1;1969;1;2
6660;John Huston;1;1984;1;13
6662;David Swift;0;1963;2;0
6669;Gian Luigi Polidoro;0;1987;7;0
6674;Robert Rossen;1;1961;0;5
6684;Sergio Martino;0;1981;7;1
6685;David Hare;1;1989;0;1
6686;Alan Parker;1;1982;2;1
6687;Eduardo De Filippo;0;1966;11;3
6689;Blake Edwards;0;1964;6;2
6690;Stanley Kubrick;1;1960;0;0
6692;Sidney J. Furie;1;1970;0;1
6696;Jean-Jacques Beneix;1;1982;0;0
6707;Daniel Petrie;0;1966;0;0
6711;Bruno Corbucci;0;1967;3;0
6713;Henry Levin;0;1960;2;0
6714;George Raminto (Sergio Martino);1;1992;0;0
6722;Mario Bava;0;1966;0;0
6738;Sergio Martino;0;1976;3;1
6740;Howard Hawks;0;1964;7;11
6741;William Keighley;0;1941;1;0
6745;FranÃ§ois Truffaut;1;1967;0;1
6747;Henry Levin;0;1962;3;0
6749;Sidney E. Sheldon;0;1953;0;0
6751;Carlo Cotti;0;1986;0;0
6752;Jean-Paul Rappeneau;0;1971;1;0
6753;John Huston;1;1961;0;5
6756;Robert Butler;0;1972;2;0
6757;Bruno Corbucci;0;1976;18;0
6758;Bruno Corbucci;0;1979;22;0
6760;Bruno Corbucci;0;1977;19;0
6761;George Armitage;1;1976;0;0
6769;Augusto Genina;1;1936;0;0
6780;Alan Myerson;0;1972;0;0
6781;Joel Schumacher;1;1985;0;1
6782;Robert Benton;1;1985;0;1
6783;Florestano Vancini;1;1965;1;1
6784;Billy Wilder;1;1952;4;3
6787;Rob Reiner;0;1986;2;0
6789;Giuseppe Tornatore;1;1990;1;1
6790;Michele Lupo;0;1970;3;0
6792;Dino Risi;1;1977;33;3
6793;Bob Fosse;1;1983;0;1
6803;Carlo Verdone;0;1990;8;0
6804;Alan Rudolph;1;1985;1;1
6808;Phil Joanou;1;1990;0;0
6809;Sergio Nasca;1;1977;0;2
6811;Alain Resnais;1;1974;0;5
6812;Sylvester Stallone;1;1983;1;2
6813;Vittorio De Sica;1;1953;3;4
6819;Alberto Lattuada;1;1962;4;10
6837;Fred Zinnemann;1;1959;0;4
6842;Mauro Bolognini;1;1981;14;17
6844;Marco Ferreri;1;1981;7;3
6849;Federico Fellini;1;1954;3;0
6851;Robert Mulligan;1;1978;3;8
6854;King Vidor;0;1949;3;6
6854;Leslie Fenton;0;1949;0;0
6855;Raoul Walsh;1;1940;3;1
6857;Fritz Lang;1;1945;0;9
6858;Joseph Losey;1;1978;1;17
6870;Melvin Frank;0;1964;1;1
6880;Emile Ardolino;0;1989;0;0
6882;Marcel CarnÃ©;0;1937;0;0
6885;Lucio Fulci;0;1962;1;0
6890;Lev Kulesov;0;1924;0;0
6892;Dino Risi;0;1968;24;1
6897;James Signorelli;0;1988;1;0
6898;Norman Jewison;0;1987;7;5
6901;Benjamin Christensen;1;1922;0;0
6908;Ivan Reitman;0;1981;2;0
6909;Michael Ritchie;0;1988;7;2
6912;Roberto Rossellini;1;1949;0;5
6916;Lamont Johnson;1;1976;0;3
6917;Paul Mazursky;0;1986;6;2
6919;Robert Mulligan;1;1967;2;5
6920;Nicolas Gessner;0;1969;0;0
6920;Luciano Lucignani;0;1969;2;0
6921;Stanley Donen;0;1951;0;0
6922;Mario MattÃ²li;0;1961;47;8
6923;Mauro Morassi;0;1963;3;0
6923;Dino Risi;0;1963;14;1
6925;Percy Adlon;0;1985;0;0
6926;Steven Spielberg;1;1974;0;0
6927;Otto Preminger;1;1950;3;0
6944;Mario Camerini;1;1956;10;10
6945;Jonathan Lynn;0;1990;0;0
6946;Adriano Celentano;0;1964;0;0
6946;Piero Vivarelli;0;1964;1;1
6949;Bruno Corbucci;0;1986;34;0
6950;Neri Parenti;0;1986;8;0
6957;Guido Leoni;0;1975;3;0
6963;Howard Hawks;0;1938;1;7
6965;Steno;0;1957;15;1
6973;Jacques Rivette;1;1968;0;1
6977;Karel Reisz;1;1985;1;4
6978;Alan Alda;0;1986;0;1
6980;Mario Camerini;1;1943;7;5
6984;F.W. Murnau;1;1931;1;6
6984;Robert J. Flaherty;1;1931;0;0
6986;Claude Chabrol;1;1969;2;7
6987;Don Siegel;0;1980;0;4
6988;Rod Daniel;0;1987;1;0
6989;Oliver Stone;1;1988;0;2
7003;Harold Schuster;0;1949;0;0
7004;Harold Becker;1;1981;0;1
7009;Steno;0;1959;20;1
7010;F.W. Murnau;0;1925;0;4
7020;Alberto Sordi;0;1987;14;0
7025;Martin Scorsese;1;1976;0;3
7026;Vincente Minnelli;1;1956;6;2
7027;Bernardo Bertolucci;1;1990;0;11
7029;Arthur Hiller;1;1984;11;2
7030;Vincente Minnelli;1;1955;6;1
7032;Jean Negulesco;1;1952;0;4
7033;Dino Risi;0;1976;32;2
7038;Nicholas Ray;1;1952;0;3
7040;Steno;0;1959;20;1
7041;Roger Spottiswoode;0;1987;0;1
7042;Charles Chaplin;0;1936;5;3
7049;Antonio Racioppi;0;1956;0;0
7049;Luigi Zampa;0;1956;9;4
7050;Mario MattÃ²li;0;1934;0;0
7052;Ermanno Olmi;1;1959;0;0
7054;Mario Monicelli;0;1979;30;5
7055;Michail K. Kalatozov;1;1970;0;3
7057;Maurizio Ponzi;0;1986;3;1
7061;Robert Harmon;1;1991;0;0
7065;Riccardo Freda;1;1954;0;5
7070;Robert Altman;0;1986;5;10
7071;Dino Risi;0;1987;42;6
7072;Carlo Di Palma;0;1973;0;0
7073;Vittorio De Sica;0;1941;1;0
7080;Mario Amendola;0;1969;12;1
7090;Lewis Seiler;1;1942;0;1
7098;Giulio Paradisi;0;1970;0;0
7107;John Hughes;0;1988;5;0
7108;Joe Johnston;0;1990;0;0
7110;Giulio Paradisi;0;1979;2;0
7114;Giorgio Capitani;0;1981;7;2
7118;Alan Gibson;1;1982;0;0
7128;Vittorio De Sica;0;1955;4;5
7133;Peter Bogdanovich;1;1990;5;6
7136;John Huston;1;1987;2;14
7138;David Lynch;1;1980;0;0
7140;Edmund Goulding;1;1941;1;2
7141;Josef Von Sternberg;1;1928;0;1
7142;Ernst Lubitsch;0;1929;11;3
7149;Gleb Panfilov;1;1986;0;1
7150;Alain Cavalier;1;1986;0;1
7157;Lawrence Kasdan;0;1990;0;2
7158;Piero Regnoli;1;1960;0;0
7160;Luciano Salce;0;1967;11;0
7165;Pier Francesco Pingitore;0;1982;5;0
7169;Norman Tokar;1;1964;1;0
7170;Giovanni Pastrone;1;1916;0;1
7171;Howard Hawks;1;1932;0;1
7173;Christian Vincent;0;1990;0;0
7174;Barry Levinson;0;1986;1;1
7175;Mario MattÃ²li;0;1959;40;8
7182;Roy Ward Baker;1;1959;0;3
7185;Charles Barton;0;1960;2;0
7188;Dino Risi;1;1990;43;8
7189;Garson Kanin;0;1941;2;0
7195;Giorgio Ferroni;1;1947;1;0
7196;Sydney Pollack;0;1982;1;4
7202;Jules Dassin;0;1964;3;3
7204;Francesco Laudadio;0;1988;1;0
7206;Carlo Lizzani;1;1972;4;9
7207;Raffaello Matarazzo;1;1950;7;1
7208;Raffaello Matarazzo;1;1954;7;7
7210;Robert Mulligan;0;1961;0;1
7212;Claude Lelouch;1;1985;8;5
7217;Abel Gance;1;1954;0;3
7219;Roger Corman;1;1962;1;0
7221;Luigi Magni;1;1973;3;0
7222;Steno;0;1952;6;0
7223;Camillo Mastrocinque;0;1958;12;1
7224;Mario MattÃ²li;0;1948;14;6
7225;Camillo Mastrocinque;0;1954;4;1
7226;Steno;0;1949;0;0
7226;Mario Monicelli;0;1949;0;0
7227;Carlo Ludovico Bragaglia;0;1950;13;1
7228;Mario MattÃ²li;0;1954;32;7
7229;Fernando Cerchio;0;1963;3;1
7230;Fernando Cerchio;0;1962;2;0
7231;Mario Amendola;0;1962;8;0
7232;Steno;0;1962;27;1
7234;Mario Monicelli;0;1955;7;2
7235;Fernando Cerchio;0;1963;3;1
7236;Mario Monicelli;0;1951;4;0
7236;Steno;0;1951;4;0
7237;Steno;0;1952;6;0
7237;Mario Monicelli;0;1952;6;0
7238;Giorgio Bianchi;0;1962;15;3
7239;Steno;0;1959;20;1
7240;Mario MattÃ²li;0;1960;44;8
7241;Mario MattÃ²li;0;1948;14;6
7242;Camillo Mastrocinque;0;1956;8;1
7243;Jaco Van Dormael;0;1991;0;0
7244;Steno;0;1958;17;1
7245;Camillo Mastrocinque;0;1956;8;1
7246;Camillo Mastrocinque;0;1956;8;1
7247;Mario MattÃ²li;0;1958;39;8
7248;Mario MattÃ²li;0;1950;20;7
7249;Mario Amendola;0;1963;9;0
7250;Mario MattÃ²li;0;1968;54;8
7250;Camillo Mastrocinque;0;1968;25;2
7252;Mario MattÃ²li;0;1951;22;7
7253;Camillo Mastrocinque;0;1958;12;1
7254;Mario MattÃ²li;0;1950;20;7
7255;Camillo Mastrocinque;0;1961;20;2
7264;John Ford;1;1935;0;4
7269;Frank Lloyd;1;1935;0;0
7271;Bruno Rahn;1;1927;0;0
7272;Bernardo Bertolucci;1;1981;0;10
7273;Mario Soldati;1;1942;2;1
7280;Robert Van Ackeren;0;1988;0;0
7282;Burt Kennedy;1;1966;0;0
7285;Riccardo Freda;1;1966;0;8
7294;Claude Sautet;0;1974;1;1
7295;John Landis;0;1986;6;0
7296;Mario MattÃ²li;0;1942;9;1
7301;John Ford;0;1963;5;14
7303;Robert Altman;1;1977;2;5
7304;Sam Wood;0;1944;5;3
7307;Francesco Rosi;1;1981;2;5
7310;Raoul Walsh;1;1944;3;3
7312;Lionello De Felice;0;1954;0;0
7321;Leonard Nimoy;0;1987;0;0
7322;Emile Ardolino;0;1990;1;0
7323;Robert Wise;1;1951;0;1
7328;Claudio Gora;0;1958;0;2
7329;GÃ©rard Oury;0;1966;1;0
7330;Don Chaffey;0;1963;0;0
7335;Andrea De Carlo;0;1988;0;0
7339;Richard Lester;0;1984;4;2
7340;Raffaello Matarazzo;0;1933;0;0
7341;Mario Bonnard;0;1936;0;0
7353;Carmine Gallone;1;1943;0;2
7354;Giorgio Simonelli;0;1962;18;2
7355;Joseph Strick;1;1970;0;0
7356;Bertrand Blier;0;1989;5;0
7358;Carlo Verdone;0;1986;4;0
7362;Giacomo Gentilomo;1;1956;4;3
7364;Peter Carter;1;1977;0;0
7365;Sharunas Bartas;1;1991;0;0
7366;Don Hartman;0;1949;1;0
7367;Gordon Douglas;0;1954;3;2
7368;Daniel Mann;1;1958;1;3
7374;Gene Kelly;0;1958;1;0
7377;Mario MattÃ²li;0;1953;29;7
7378;Lawrence Kasdan;1;1988;0;1
7379;Gabriele Salvatores;0;1990;2;0
7380;Tonino Cervi;0;1981;2;2
7381;Francesco Nuti;0;1985;0;0
7382;Gianfranco Bullo;0;1988;0;0
7385;Giuliano Carnimeo;0;1981;8;2
7388;Charles Walters;0;1959;3;0
7389;Jack Clayton;1;1967;1;2
7393;Jimmy Zeilinger;0;1991;0;0
7395;Alberto Sordi;0;1984;13;0
7399;Robert Rossen;1;1949;0;1
7403;Mauro Severino;0;1976;1;0
7406;Lina WertmÃ¼ller;0;1974;4;0
7407;Gary Nelson;0;1977;0;0
7408;Max OphÃ¼ls;1;1939;1;4
7410;Bryan Gordon;0;1991;0;0
7413;Richard Donner;0;1969;1;1
7416;RenÃ© Cardona;1;1989;0;0
7419;Steno;0;1972;41;1
7425;John Newland;1;1970;0;0
7426;Jerry Paris;0;1968;1;0
7427;Taylor Hackford;1;1983;0;0
7428;Mino Guerrini;0;1973;5;0
7434;David Seltzer;0;1988;0;0
7436;Mario MattÃ²li;0;1943;10;3
7437;Hal Ashby;1;1973;1;0
7438;Mike Robe;1;1988;0;0
7439;Dennis Hopper;1;1971;0;1
7440;Mel Brooks;0;1976;4;0
7442;Peter Masterson;1;1990;0;3
7445;Richard Brooks;1;1951;0;0
7446;Peter Weir;1;1977;1;1
7454;Richard Brooks;1;1954;0;2
7458;Alexander Korda;0;1934;0;1
7461;Elia Kazan;1;1976;0;15
7462;Mario MattÃ²li;1;1955;36;7
7467;Camillo Mastrocinque;0;1941;1;0
7479;Gianni Franciolini;1;1951;3;3
7488;Enzo G. Castellari;1;1980;0;0
7498;Vittorio De Sica;1;1951;3;3
7502;Billy Wilder;0;1961;9;4
7503;Martin Sheen;1;1991;0;0
7504;Mario Camerini;0;1932;0;1
7505;Ivan Passer;0;1977;1;1
7508;Giuseppe De Santis;1;1957;0;6
7513;Joseph L. Mankiewicz;1;1950;2;2
7515;FranÃ§ois Truffaut;1;1977;5;6
7518;Sergio Corbucci;1;1965;7;1
7520;Mario MattÃ²li;0;1936;1;0
7521;Lamont Johnson;1;1967;0;0
7532;John Schlesinger;1;1969;0;4
7534;Carl Reiner;0;1983;5;0
7535;Otto Preminger;1;1955;4;2
7541;Lothar Mendes;0;1936;1;0
7546;Jean Renoir;1;1945;1;7
7551;Philippe De Broca;0;1965;2;1
7553;Andrzej Wajda;1;1976;0;1
7557;Philippe De Broca;0;1964;1;1
7558;Andrew V. McLaglen;0;1971;0;0
7559;Damiano Damiani;1;1979;1;10
7562;Peter Yates;1;1989;4;2
7565;Steno;0;1952;6;0
7568;Fred Zinnemann;1;1966;0;6
7571;Vincent McEveety;0;1975;3;0
7576;John Ford;0;1952;1;12
7580;Michael Anderson;1;1968;0;2
7582;Silvano Agosti;1;1991;0;2
7584;Ingmar Bergman;1;1977;5;22
7588;Nikita Mikhalkov;1;1991;2;3
7589;Roland JoffÃ©;1;1984;0;0
7594;Cyril Endfield;1;1950;0;0
7600;Dominique Delouche;1;1967;0;0
7602;Carlo Vanzina;0;1980;1;0
7606;Mario Camerini;0;1957;10;11
7607;NinÃ¬ Grassia;0;1985;1;5
7608;Camillo Mastrocinque;0;1959;16;2
7612;Carl Reiner;0;1985;7;0
7617;Giuliano Biagetti;0;1989;2;0
7618;Marco Risi;0;1982;0;0
7622;Carlo Borghesio;0;1941;1;0
7624;Salvatore Samperi;0;1983;7;6
7625;Giorgio Capitani;0;1982;8;2
7627;Corey Allen;1;1978;0;0
7630;Bernard Vorhaus;1;1940;0;0
7632;Tay Garnett;1;1945;1;2
7636;Milos Forman;1;1989;4;2
7642;Pier Paolo Pasolini;1;1964;1;2
7645;Ewald Andreas Dupont;1;1925;0;0
7649;John Sturges;1;1958;0;3
7650;Curtis Bernhardt;0;1952;0;2
7652;Goffredo Alessandrini;1;1939;0;1
7659;Jack Lemmon;0;1971;0;0
7667;Blake Edwards;0;1978;13;2
7673;John Irvin;1;1989;0;2
7683;Jean Delannoy;0;1963;2;1
7684;Michael Gordon;0;1962;2;2
7685;Daniel Mann;1;1960;1;4
7687;Marino Girolami;0;1965;19;1
7689;Dino Risi;0;1958;6;0
7690;Ettore M. Fizzarotti;0;1972;2;0
7700;Peter Greenaway;1;1987;0;1
7708;Luciano Martino;0;1977;0;0
7709;Pasquale Festa Campanile;0;1965;1;2
7710;Otto Preminger;0;1953;3;1
7711;Mario Zampi;0;1957;1;0
7712;Eriprando Visconti;1;1972;0;1
7713;Rainer Werner Fassbinder;1;1982;2;21
7714;David Hugh Jones;1;1991;1;1
7717;Francesca Archibugi;1;1990;1;0
7718;Charles Shyer;0;1984;0;0
7721;Michael Powell;1;1934;0;0
7726;John Schlesinger;1;1967;0;3
7728;Luigi Magni;0;1974;3;1
7733;Carlo Vanzina;0;1986;11;0
7734;Georg Wilhelm Pabst;1;1925;0;0
7746;Piel Jutzi;1;1929;0;0
7748;Vittorio De Sica;1;1974;15;10
7750;Henry Koster;0;1951;4;1
7753;Billy Wilder;1;1950;4;1
7754;Brian Gilbert;0;1988;0;0
7760;Blake Edwards;0;1982;16;2
7764;Luciano Salce;0;1982;28;0
7766;Bill L. Norton;1;1987;1;0
7767;Jeff Bleckner;1;1988;0;0
7770;Gianni Franciolini;0;1953;4;4
7776;Marco Leto;1;1973;0;0
7780;Michelangelo Antonioni;1;1953;0;1
7784;Carlo Ludovico Bragaglia;0;1942;3;1
7787;Joel Schumacher;1;1974;0;0
7788;Luis BuÃ±uel;1;1961;1;12
7790;Antonio Pietrangeli;0;1963;5;2
7791;Howard Zieff;0;1978;1;0
7792;Delbert Mann;0;1962;3;1
7796;Moshe Mizrahi;1;1977;0;0
7799;Dino Risi;0;1961;11;1
7801;Carlo Ludovico Bragaglia;0;1943;7;1
7802;Frank Capra;0;1946;10;2
7803;Bertrand Tavernier;1;1989;2;3
7807;Mario MattÃ²li;1;1945;12;3
7808;Maroun Bagdadi;1;1990;0;0
7813;Federico Fellini;0;1953;2;0
7820;Carlo Vanzina;0;1982;4;0
7824;Claude Lelouch;0;1984;7;5
7825;George Sidney;0;1964;3;1
7837;Edouard Molinaro;0;1980;9;1
